name,type,start_time,duration,"data"
"TX","data",3.60148268,8.246e-05,0x70
"TX","data",3.60156948,8.246e-05,0x5F
"TX","data",3.60165628,8.246e-05,0x77
"TX","data",3.60174308,8.246e-05,0x6F
"TX","data",3.60182986,8.246e-05,0x72
"TX","data",3.60191666,8.246e-05,0x6B
"TX","data",3.60200346,8.246e-05,0x3A
"TX","data",3.60209026,8.246e-05,0x20
"TX","data",3.60217706,8.246e-05,0x53
"TX","data",3.60226386,8.246e-05,0x65
"TX","data",3.60235066,8.246e-05,0x63
"TX","data",3.60243746,8.246e-05,0x75
"TX","data",3.60252426,8.246e-05,0x72
"TX","data",3.60261106,8.246e-05,0x65
"TX","data",3.60269786,8.246e-05,0x20
"TX","data",3.60278466,8.246e-05,0x4F
"TX","data",3.60287146,8.246e-05,0x43
"TX","data",3.60295826,8.246e-05,0x4D
"TX","data",3.60304506,8.246e-05,0x20
"TX","data",3.60313186,8.246e-05,0x76
"TX","data",3.60321866,8.246e-05,0x65
"TX","data",3.60330546,8.246e-05,0x72
"TX","data",3.60339226,8.246e-05,0x73
"TX","data",3.60347906,8.246e-05,0x69
"TX","data",3.60356586,8.246e-05,0x6F
"TX","data",3.60365266,8.246e-05,0x6E
"TX","data",3.60373946,8.246e-05,0x3D
"TX","data",3.60382626,8.246e-05,0x30
"TX","data",3.60391306,8.246e-05,0x30
"TX","data",3.60399986,8.246e-05,0x0D
"TX","data",3.60408666,8.246e-05,0x0A
"TX","data",3.62049806,8.246e-05,0x73
"TX","data",3.62058486,8.246e-05,0x70
"TX","data",3.62067166,8.246e-05,0x5F
"TX","data",3.62075846,8.246e-05,0x74
"TX","data",3.62084526,8.246e-05,0x78
"TX","data",3.62093206,8.246e-05,0x5F
"TX","data",3.62101886,8.246e-05,0x67
"TX","data",3.62110566,8.246e-05,0x65
"TX","data",3.62119246,8.246e-05,0x74
"TX","data",3.62127926,8.246e-05,0x5F
"TX","data",3.62136606,8.246e-05,0x65
"TX","data",3.62145286,8.246e-05,0x64
"TX","data",3.62153966,8.246e-05,0x69
"TX","data",3.62162646,8.246e-05,0x64
"TX","data",3.62171326,8.246e-05,0x5F
"TX","data",3.62180006,8.246e-05,0x62
"TX","data",3.62188686,8.246e-05,0x6C
"TX","data",3.62197366,8.246e-05,0x6F
"TX","data",3.62206046,8.246e-05,0x63
"TX","data",3.62214726,8.246e-05,0x6B
"TX","data",3.62223406,8.246e-05,0x3A
"TX","data",3.62232084,8.246e-05,0x20
"TX","data",3.62240766,8.246e-05,0x45
"TX","data",3.62249444,8.246e-05,0x44
"TX","data",3.62258124,8.246e-05,0x49
"TX","data",3.62266804,8.246e-05,0x44
"TX","data",3.62275484,8.246e-05,0x20
"TX","data",3.62284164,8.246e-05,0x42
"TX","data",3.62292844,8.246e-05,0x6C
"TX","data",3.62301524,8.246e-05,0x6F
"TX","data",3.62310204,8.246e-05,0x63
"TX","data",3.62318884,8.246e-05,0x6B
"TX","data",3.62327564,8.246e-05,0x20
"TX","data",3.62336244,8.246e-05,0x3D
"TX","data",3.62344924,8.246e-05,0x20
"TX","data",3.62353604,8.246e-05,0x31
"TX","data",3.62362284,8.246e-05,0x0D
"TX","data",3.62370964,8.246e-05,0x0A
"TX","data",3.7593587,8.246e-05,0x45
"TX","data",3.7594455,8.246e-05,0x78
"TX","data",3.7595323,8.246e-05,0x74
"TX","data",3.7596191,8.246e-05,0x72
"TX","data",3.7597059,8.246e-05,0x61
"TX","data",3.7597927,8.246e-05,0x63
"TX","data",3.7598795,8.246e-05,0x74
"TX","data",3.7599663,8.246e-05,0x65
"TX","data",3.7600531,8.246e-05,0x64
"TX","data",3.7601399,8.246e-05,0x20
"TX","data",3.7602267,8.246e-05,0x63
"TX","data",3.7603135,8.246e-05,0x6F
"TX","data",3.7604003,8.246e-05,0x6E
"TX","data",3.7604871,8.246e-05,0x74
"TX","data",3.7605739,8.246e-05,0x65
"TX","data",3.7606607,8.246e-05,0x6E
"TX","data",3.7607475,8.246e-05,0x74
"TX","data",3.7608343,8.246e-05,0x73
"TX","data",3.7609211,8.246e-05,0x3A
"TX","data",3.7610079,8.246e-05,0x0D
"TX","data",3.7610947,8.246e-05,0x0A
"TX","data",3.7611815,8.246e-05,0x68
"TX","data",3.7612683,8.246e-05,0x65
"TX","data",3.7613551,8.246e-05,0x61
"TX","data",3.7614419,8.246e-05,0x64
"TX","data",3.7615287,8.246e-05,0x65
"TX","data",3.7616155,8.246e-05,0x72
"TX","data",3.7617023,8.246e-05,0x3A
"TX","data",3.7617891,8.246e-05,0x20
"TX","data",3.76187588,8.246e-05,0x20
"TX","data",3.7619627,8.246e-05,0x20
"TX","data",3.76204948,8.246e-05,0x20
"TX","data",3.76213628,8.246e-05,0x20
"TX","data",3.76222308,8.246e-05,0x20
"TX","data",3.76230988,8.246e-05,0x20
"TX","data",3.76239668,8.246e-05,0x20
"TX","data",3.76248348,8.246e-05,0x20
"TX","data",3.76257028,8.246e-05,0x20
"TX","data",3.76265708,8.246e-05,0x30
"TX","data",3.76274388,8.246e-05,0x30
"TX","data",3.76283068,8.246e-05,0x20
"TX","data",3.76291748,8.246e-05,0x66
"TX","data",3.76300428,8.246e-05,0x66
"TX","data",3.76309108,8.246e-05,0x20
"TX","data",3.76317788,8.246e-05,0x66
"TX","data",3.76326468,8.246e-05,0x66
"TX","data",3.76335148,8.246e-05,0x20
"TX","data",3.76343828,8.246e-05,0x66
"TX","data",3.76352508,8.246e-05,0x66
"TX","data",3.76361188,8.246e-05,0x20
"TX","data",3.76369868,8.246e-05,0x66
"TX","data",3.76378548,8.246e-05,0x66
"TX","data",3.76387228,8.246e-05,0x20
"TX","data",3.76395908,8.246e-05,0x66
"TX","data",3.76404588,8.246e-05,0x66
"TX","data",3.76413268,8.246e-05,0x20
"TX","data",3.76421948,8.246e-05,0x66
"TX","data",3.76430628,8.246e-05,0x66
"TX","data",3.76439308,8.246e-05,0x20
"TX","data",3.76447988,8.246e-05,0x30
"TX","data",3.76456668,8.246e-05,0x30
"TX","data",3.76465348,8.246e-05,0x0D
"TX","data",3.76474028,8.246e-05,0x0A
"TX","data",3.76482708,8.246e-05,0x73
"TX","data",3.76491388,8.246e-05,0x65
"TX","data",3.76500068,8.246e-05,0x72
"TX","data",3.76508746,8.246e-05,0x69
"TX","data",3.76517428,8.246e-05,0x61
"TX","data",3.76526106,8.246e-05,0x6C
"TX","data",3.76534786,8.246e-05,0x20
"TX","data",3.76543466,8.246e-05,0x6E
"TX","data",3.76552146,8.246e-05,0x75
"TX","data",3.76560826,8.246e-05,0x6D
"TX","data",3.76569506,8.246e-05,0x62
"TX","data",3.76578186,8.246e-05,0x65
"TX","data",3.76586866,8.246e-05,0x72
"TX","data",3.76595546,8.246e-05,0x3A
"TX","data",3.76604226,8.246e-05,0x20
"TX","data",3.76612906,8.246e-05,0x20
"TX","data",3.76621586,8.246e-05,0x20
"TX","data",3.76630266,8.246e-05,0x31
"TX","data",3.76638946,8.246e-05,0x61
"TX","data",3.76647626,8.246e-05,0x20
"TX","data",3.76656306,8.246e-05,0x62
"TX","data",3.76664986,8.246e-05,0x33
"TX","data",3.76673666,8.246e-05,0x20
"TX","data",3.76682346,8.246e-05,0x30
"TX","data",3.76691026,8.246e-05,0x61
"TX","data",3.76699706,8.246e-05,0x20
"TX","data",3.76708386,8.246e-05,0x30
"TX","data",3.76717066,8.246e-05,0x38
"TX","data",3.76725746,8.246e-05,0x20
"TX","data",3.76734426,8.246e-05,0x32
"TX","data",3.76743106,8.246e-05,0x31
"TX","data",3.76751786,8.246e-05,0x20
"TX","data",3.76760466,8.246e-05,0x63
"TX","data",3.76769146,8.246e-05,0x62
"TX","data",3.76777826,8.246e-05,0x20
"TX","data",3.76786506,8.246e-05,0x30
"TX","data",3.76795186,8.246e-05,0x31
"TX","data",3.76803866,8.246e-05,0x20
"TX","data",3.76812546,8.246e-05,0x30
"TX","data",3.76821226,8.246e-05,0x30
"TX","data",3.76829906,8.246e-05,0x20
"TX","data",3.76838586,8.246e-05,0x31
"TX","data",3.76847264,8.246e-05,0x38
"TX","data",3.76855944,8.246e-05,0x20
"TX","data",3.76864624,8.246e-05,0x31
"TX","data",3.76873304,8.246e-05,0x36
"TX","data",3.76881984,8.246e-05,0x0D
"TX","data",3.76890664,8.246e-05,0x0A
"TX","data",3.76899344,8.246e-05,0x76
"TX","data",3.76908024,8.246e-05,0x65
"TX","data",3.76916704,8.246e-05,0x72
"TX","data",3.76925384,8.246e-05,0x73
"TX","data",3.76934064,8.246e-05,0x69
"TX","data",3.76942744,8.246e-05,0x6F
"TX","data",3.76951424,8.246e-05,0x6E
"TX","data",3.76960104,8.246e-05,0x3A
"TX","data",3.76968784,8.246e-05,0x20
"TX","data",3.76977464,8.246e-05,0x20
"TX","data",3.76986144,8.246e-05,0x20
"TX","data",3.76994824,8.246e-05,0x20
"TX","data",3.77003504,8.246e-05,0x20
"TX","data",3.77012184,8.246e-05,0x20
"TX","data",3.77020864,8.246e-05,0x20
"TX","data",3.77029544,8.246e-05,0x20
"TX","data",3.77038224,8.246e-05,0x20
"TX","data",3.77046904,8.246e-05,0x30
"TX","data",3.77055584,8.246e-05,0x31
"TX","data",3.77064264,8.246e-05,0x20
"TX","data",3.77072944,8.246e-05,0x30
"TX","data",3.77081624,8.246e-05,0x33
"TX","data",3.77090304,8.246e-05,0x0D
"TX","data",3.77098984,8.246e-05,0x0A
"TX","data",3.77107664,8.246e-05,0x62
"TX","data",3.77116344,8.246e-05,0x61
"TX","data",3.77125024,8.246e-05,0x73
"TX","data",3.77133704,8.246e-05,0x69
"TX","data",3.77142384,8.246e-05,0x63
"TX","data",3.77151064,8.246e-05,0x20
"TX","data",3.77159744,8.246e-05,0x70
"TX","data",3.77168422,8.246e-05,0x61
"TX","data",3.77177102,8.246e-05,0x72
"TX","data",3.77185782,8.246e-05,0x61
"TX","data",3.77194462,8.246e-05,0x6D
"TX","data",3.77203142,8.246e-05,0x73
"TX","data",3.77211822,8.246e-05,0x3A
"TX","data",3.77220502,8.246e-05,0x20
"TX","data",3.77229182,8.246e-05,0x20
"TX","data",3.77237862,8.246e-05,0x20
"TX","data",3.77246542,8.246e-05,0x20
"TX","data",3.77255222,8.246e-05,0x38
"TX","data",3.77263902,8.246e-05,0x30
"TX","data",3.77272582,8.246e-05,0x20
"TX","data",3.77281262,8.246e-05,0x33
"TX","data",3.77289942,8.246e-05,0x30
"TX","data",3.77298622,8.246e-05,0x20
"TX","data",3.77307302,8.246e-05,0x31
"TX","data",3.77315982,8.246e-05,0x62
"TX","data",3.77324662,8.246e-05,0x20
"TX","data",3.77333342,8.246e-05,0x37
"TX","data",3.77342022,8.246e-05,0x38
"TX","data",3.77350702,8.246e-05,0x20
"TX","data",3.77359382,8.246e-05,0x32
"TX","data",3.77368062,8.246e-05,0x61
"TX","data",3.77376742,8.246e-05,0x0D
"TX","data",3.77385422,8.246e-05,0x0A
"TX","data",3.77394102,8.246e-05,0x63
"TX","data",3.77402782,8.246e-05,0x68
"TX","data",3.77411462,8.246e-05,0x72
"TX","data",3.77420142,8.246e-05,0x6F
"TX","data",3.77428822,8.246e-05,0x6D
"TX","data",3.77437502,8.246e-05,0x61
"TX","data",3.77446182,8.246e-05,0x20
"TX","data",3.77454862,8.246e-05,0x69
"TX","data",3.77463542,8.246e-05,0x6E
"TX","data",3.77472222,8.246e-05,0x66
"TX","data",3.774809,8.246e-05,0x6F
"TX","data",3.77489582,8.246e-05,0x3A
"TX","data",3.7749826,8.246e-05,0x20
"TX","data",3.7750694,8.246e-05,0x20
"TX","data",3.7751562,8.246e-05,0x20
"TX","data",3.775243,8.246e-05,0x20
"TX","data",3.7753298,8.246e-05,0x20
"TX","data",3.7754166,8.246e-05,0x32
"TX","data",3.7755034,8.246e-05,0x33
"TX","data",3.7755902,8.246e-05,0x20
"TX","data",3.775677,8.246e-05,0x35
"TX","data",3.7757638,8.246e-05,0x35
"TX","data",3.7758506,8.246e-05,0x20
"TX","data",3.7759374,8.246e-05,0x61
"TX","data",3.7760242,8.246e-05,0x33
"TX","data",3.776111,8.246e-05,0x20
"TX","data",3.7761978,8.246e-05,0x35
"TX","data",3.7762846,8.246e-05,0x34
"TX","data",3.7763714,8.246e-05,0x20
"TX","data",3.7764582,8.246e-05,0x35
"TX","data",3.776545,8.246e-05,0x31
"TX","data",3.7766318,8.246e-05,0x20
"TX","data",3.7767186,8.246e-05,0x39
"TX","data",3.7768054,8.246e-05,0x65
"TX","data",3.7768922,8.246e-05,0x20
"TX","data",3.776979,8.246e-05,0x32
"TX","data",3.7770658,8.246e-05,0x37
"TX","data",3.7771526,8.246e-05,0x20
"TX","data",3.7772394,8.246e-05,0x31
"TX","data",3.7773262,8.246e-05,0x31
"TX","data",3.777413,8.246e-05,0x20
"TX","data",3.7774998,8.246e-05,0x35
"TX","data",3.7775866,8.246e-05,0x30
"TX","data",3.7776734,8.246e-05,0x20
"TX","data",3.7777602,8.246e-05,0x35
"TX","data",3.777847,8.246e-05,0x34
"TX","data",3.7779338,8.246e-05,0x0D
"TX","data",3.77802058,8.246e-05,0x0A
"TX","data",3.7781074,8.246e-05,0x65
"TX","data",3.77819418,8.246e-05,0x73
"TX","data",3.77828098,8.246e-05,0x74
"TX","data",3.77836778,8.246e-05,0x61
"TX","data",3.77845458,8.246e-05,0x62
"TX","data",3.77854138,8.246e-05,0x6C
"TX","data",3.77862818,8.246e-05,0x69
"TX","data",3.77871498,8.246e-05,0x73
"TX","data",3.77880178,8.246e-05,0x68
"TX","data",3.77888858,8.246e-05,0x65
"TX","data",3.77897538,8.246e-05,0x64
"TX","data",3.77906218,8.246e-05,0x3A
"TX","data",3.77914898,8.246e-05,0x20
"TX","data",3.77923578,8.246e-05,0x20
"TX","data",3.77932258,8.246e-05,0x20
"TX","data",3.77940938,8.246e-05,0x20
"TX","data",3.77949618,8.246e-05,0x20
"TX","data",3.77958298,8.246e-05,0x61
"TX","data",3.77966978,8.246e-05,0x35
"TX","data",3.77975658,8.246e-05,0x20
"TX","data",3.77984338,8.246e-05,0x34
"TX","data",3.77993018,8.246e-05,0x62
"TX","data",3.78001698,8.246e-05,0x20
"TX","data",3.78010378,8.246e-05,0x30
"TX","data",3.78019058,8.246e-05,0x30
"TX","data",3.78027738,8.246e-05,0x0D
"TX","data",3.78036418,8.246e-05,0x0A
"TX","data",3.78045098,8.246e-05,0x73
"TX","data",3.78053778,8.246e-05,0x74
"TX","data",3.78062458,8.246e-05,0x61
"TX","data",3.78071138,8.246e-05,0x6E
"TX","data",3.78079818,8.246e-05,0x64
"TX","data",3.78088498,8.246e-05,0x61
"TX","data",3.78097178,8.246e-05,0x72
"TX","data",3.78105858,8.246e-05,0x64
"TX","data",3.78114538,8.246e-05,0x3A
"TX","data",3.78123218,8.246e-05,0x20
"TX","data",3.78131898,8.246e-05,0x20
"TX","data",3.78140576,8.246e-05,0x20
"TX","data",3.78149256,8.246e-05,0x20
"TX","data",3.78157936,8.246e-05,0x20
"TX","data",3.78166616,8.246e-05,0x20
"TX","data",3.78175296,8.246e-05,0x20
"TX","data",3.78183976,8.246e-05,0x20
"TX","data",3.78192656,8.246e-05,0x38
"TX","data",3.78201336,8.246e-05,0x31
"TX","data",3.78210016,8.246e-05,0x20
"TX","data",3.78218696,8.246e-05,0x38
"TX","data",3.78227376,8.246e-05,0x30
"TX","data",3.78236056,8.246e-05,0x20
"TX","data",3.78244736,8.246e-05,0x61
"TX","data",3.78253416,8.246e-05,0x39
"TX","data",3.78262096,8.246e-05,0x20
"TX","data",3.78270776,8.246e-05,0x34
"TX","data",3.78279456,8.246e-05,0x30
"TX","data",3.78288136,8.246e-05,0x20
"TX","data",3.78296816,8.246e-05,0x39
"TX","data",3.78305496,8.246e-05,0x35
"TX","data",3.78314176,8.246e-05,0x20
"TX","data",3.78322856,8.246e-05,0x30
"TX","data",3.78331536,8.246e-05,0x30
"TX","data",3.78340216,8.246e-05,0x20
"TX","data",3.78348896,8.246e-05,0x62
"TX","data",3.78357576,8.246e-05,0x33
"TX","data",3.78366256,8.246e-05,0x20
"TX","data",3.78374936,8.246e-05,0x30
"TX","data",3.78383616,8.246e-05,0x30
"TX","data",3.78392296,8.246e-05,0x20
"TX","data",3.78400976,8.246e-05,0x30
"TX","data",3.78409656,8.246e-05,0x31
"TX","data",3.78418336,8.246e-05,0x20
"TX","data",3.78427016,8.246e-05,0x30
"TX","data",3.78435696,8.246e-05,0x31
"TX","data",3.78444376,8.246e-05,0x20
"TX","data",3.78453056,8.246e-05,0x30
"TX","data",3.78461734,8.246e-05,0x31
"TX","data",3.78470414,8.246e-05,0x20
"TX","data",3.78479094,8.246e-05,0x30
"TX","data",3.78487774,8.246e-05,0x31
"TX","data",3.78496454,8.246e-05,0x20
"TX","data",3.78505134,8.246e-05,0x30
"TX","data",3.78513814,8.246e-05,0x31
"TX","data",3.78522494,8.246e-05,0x20
"TX","data",3.78531174,8.246e-05,0x30
"TX","data",3.78539854,8.246e-05,0x31
"TX","data",3.78548534,8.246e-05,0x20
"TX","data",3.78557214,8.246e-05,0x30
"TX","data",3.78565894,8.246e-05,0x31
"TX","data",3.78574574,8.246e-05,0x20
"TX","data",3.78583254,8.246e-05,0x30
"TX","data",3.78591934,8.246e-05,0x31
"TX","data",3.78600614,8.246e-05,0x0D
"TX","data",3.78609294,8.246e-05,0x0A
"TX","data",3.78617974,8.246e-05,0x64
"TX","data",3.78626654,8.246e-05,0x65
"TX","data",3.78635334,8.246e-05,0x73
"TX","data",3.78644014,8.246e-05,0x63
"TX","data",3.78652694,8.246e-05,0x72
"TX","data",3.78661374,8.246e-05,0x69
"TX","data",3.78670054,8.246e-05,0x70
"TX","data",3.78678734,8.246e-05,0x74
"TX","data",3.78687414,8.246e-05,0x6F
"TX","data",3.78696094,8.246e-05,0x72
"TX","data",3.78704774,8.246e-05,0x20
"TX","data",3.78713454,8.246e-05,0x31
"TX","data",3.78722134,8.246e-05,0x3A
"TX","data",3.78730814,8.246e-05,0x20
"TX","data",3.78739494,8.246e-05,0x20
"TX","data",3.78748174,8.246e-05,0x20
"TX","data",3.78756854,8.246e-05,0x20
"TX","data",3.78765534,8.246e-05,0x30
"TX","data",3.78774214,8.246e-05,0x32
"TX","data",3.78782894,8.246e-05,0x20
"TX","data",3.78791572,8.246e-05,0x33
"TX","data",3.78800252,8.246e-05,0x61
"TX","data",3.78808932,8.246e-05,0x20
"TX","data",3.78817612,8.246e-05,0x38
"TX","data",3.78826292,8.246e-05,0x30
"TX","data",3.78834972,8.246e-05,0x20
"TX","data",3.78843652,8.246e-05,0x31
"TX","data",3.78852332,8.246e-05,0x38
"TX","data",3.78861012,8.246e-05,0x20
"TX","data",3.78869692,8.246e-05,0x37
"TX","data",3.78878372,8.246e-05,0x31
"TX","data",3.78887052,8.246e-05,0x20
"TX","data",3.78895732,8.246e-05,0x33
"TX","data",3.78904412,8.246e-05,0x38
"TX","data",3.78913092,8.246e-05,0x20
"TX","data",3.78921772,8.246e-05,0x32
"TX","data",3.78930452,8.246e-05,0x64
"TX","data",3.78939132,8.246e-05,0x20
"TX","data",3.78947812,8.246e-05,0x34
"TX","data",3.78956492,8.246e-05,0x30
"TX","data",3.78965172,8.246e-05,0x20
"TX","data",3.78973852,8.246e-05,0x35
"TX","data",3.78982532,8.246e-05,0x38
"TX","data",3.78991212,8.246e-05,0x20
"TX","data",3.78999892,8.246e-05,0x32
"TX","data",3.79008572,8.246e-05,0x63
"TX","data",3.79017252,8.246e-05,0x20
"TX","data",3.79025932,8.246e-05,0x34
"TX","data",3.79034612,8.246e-05,0x35
"TX","data",3.79043292,8.246e-05,0x20
"TX","data",3.79051972,8.246e-05,0x30
"TX","data",3.79060652,8.246e-05,0x30
"TX","data",3.79069332,8.246e-05,0x20
"TX","data",3.79078012,8.246e-05,0x64
"TX","data",3.79086692,8.246e-05,0x65
"TX","data",3.7909537,8.246e-05,0x20
"TX","data",3.79104052,8.246e-05,0x30
"TX","data",3.7911273,8.246e-05,0x63
"TX","data",3.7912141,8.246e-05,0x20
"TX","data",3.7913009,8.246e-05,0x31
"TX","data",3.7913877,8.246e-05,0x31
"TX","data",3.7914745,8.246e-05,0x20
"TX","data",3.7915613,8.246e-05,0x30
"TX","data",3.7916481,8.246e-05,0x30
"TX","data",3.7917349,8.246e-05,0x20
"TX","data",3.7918217,8.246e-05,0x30
"TX","data",3.7919085,8.246e-05,0x30
"TX","data",3.7919953,8.246e-05,0x20
"TX","data",3.7920821,8.246e-05,0x31
"TX","data",3.7921689,8.246e-05,0x65
"TX","data",3.7922557,8.246e-05,0x0D
"TX","data",3.7923425,8.246e-05,0x0A
"TX","data",3.7924293,8.246e-05,0x64
"TX","data",3.7925161,8.246e-05,0x65
"TX","data",3.7926029,8.246e-05,0x73
"TX","data",3.7926897,8.246e-05,0x63
"TX","data",3.7927765,8.246e-05,0x72
"TX","data",3.7928633,8.246e-05,0x69
"TX","data",3.7929501,8.246e-05,0x70
"TX","data",3.7930369,8.246e-05,0x74
"TX","data",3.7931237,8.246e-05,0x6F
"TX","data",3.7932105,8.246e-05,0x72
"TX","data",3.7932973,8.246e-05,0x20
"TX","data",3.7933841,8.246e-05,0x32
"TX","data",3.7934709,8.246e-05,0x3A
"TX","data",3.7935577,8.246e-05,0x20
"TX","data",3.7936445,8.246e-05,0x20
"TX","data",3.7937313,8.246e-05,0x20
"TX","data",3.7938181,8.246e-05,0x20
"TX","data",3.7939049,8.246e-05,0x30
"TX","data",3.7939917,8.246e-05,0x30
"TX","data",3.7940785,8.246e-05,0x20
"TX","data",3.7941653,8.246e-05,0x30
"TX","data",3.7942521,8.246e-05,0x30
"TX","data",3.79433888,8.246e-05,0x20
"TX","data",3.79442568,8.246e-05,0x30
"TX","data",3.79451248,8.246e-05,0x30
"TX","data",3.79459928,8.246e-05,0x20
"TX","data",3.79468608,8.246e-05,0x66
"TX","data",3.79477288,8.246e-05,0x64
"TX","data",3.79485968,8.246e-05,0x20
"TX","data",3.79494648,8.246e-05,0x30
"TX","data",3.79503328,8.246e-05,0x30
"TX","data",3.79512008,8.246e-05,0x20
"TX","data",3.79520688,8.246e-05,0x33
"TX","data",3.79529368,8.246e-05,0x32
"TX","data",3.79538048,8.246e-05,0x20
"TX","data",3.79546728,8.246e-05,0x34
"TX","data",3.79555408,8.246e-05,0x63
"TX","data",3.79564088,8.246e-05,0x20
"TX","data",3.79572768,8.246e-05,0x31
"TX","data",3.79581448,8.246e-05,0x65
"TX","data",3.79590128,8.246e-05,0x20
"TX","data",3.79598808,8.246e-05,0x35
"TX","data",3.79607488,8.246e-05,0x32
"TX","data",3.79616168,8.246e-05,0x20
"TX","data",3.79624848,8.246e-05,0x31
"TX","data",3.79633528,8.246e-05,0x30
"TX","data",3.79642208,8.246e-05,0x20
"TX","data",3.79650888,8.246e-05,0x30
"TX","data",3.79659568,8.246e-05,0x30
"TX","data",3.79668248,8.246e-05,0x20
"TX","data",3.79676928,8.246e-05,0x30
"TX","data",3.79685608,8.246e-05,0x61
"TX","data",3.79694288,8.246e-05,0x20
"TX","data",3.79702968,8.246e-05,0x32
"TX","data",3.79711648,8.246e-05,0x30
"TX","data",3.79720328,8.246e-05,0x20
"TX","data",3.79729008,8.246e-05,0x32
"TX","data",3.79737688,8.246e-05,0x30
"TX","data",3.79746368,8.246e-05,0x20
"TX","data",3.79755046,8.246e-05,0x32
"TX","data",3.79763726,8.246e-05,0x30
"TX","data",3.79772406,8.246e-05,0x20
"TX","data",3.79781086,8.246e-05,0x32
"TX","data",3.79789766,8.246e-05,0x30
"TX","data",3.79798446,8.246e-05,0x20
"TX","data",3.79807126,8.246e-05,0x32
"TX","data",3.79815806,8.246e-05,0x30
"TX","data",3.79824486,8.246e-05,0x20
"TX","data",3.79833166,8.246e-05,0x32
"TX","data",3.79841846,8.246e-05,0x30
"TX","data",3.79850526,8.246e-05,0x0D
"TX","data",3.79859206,8.246e-05,0x0A
"TX","data",3.79867886,8.246e-05,0x64
"TX","data",3.79876566,8.246e-05,0x65
"TX","data",3.79885246,8.246e-05,0x73
"TX","data",3.79893926,8.246e-05,0x63
"TX","data",3.79902606,8.246e-05,0x72
"TX","data",3.79911286,8.246e-05,0x69
"TX","data",3.79919966,8.246e-05,0x70
"TX","data",3.79928646,8.246e-05,0x74
"TX","data",3.79937326,8.246e-05,0x6F
"TX","data",3.79946006,8.246e-05,0x72
"TX","data",3.79954686,8.246e-05,0x20
"TX","data",3.79963366,8.246e-05,0x33
"TX","data",3.79972046,8.246e-05,0x3A
"TX","data",3.79980726,8.246e-05,0x20
"TX","data",3.79989406,8.246e-05,0x20
"TX","data",3.79998086,8.246e-05,0x20
"TX","data",3.80006766,8.246e-05,0x20
"TX","data",3.80015446,8.246e-05,0x30
"TX","data",3.80024126,8.246e-05,0x30
"TX","data",3.80032806,8.246e-05,0x20
"TX","data",3.80041486,8.246e-05,0x30
"TX","data",3.80050166,8.246e-05,0x30
"TX","data",3.80058846,8.246e-05,0x20
"TX","data",3.80067524,8.246e-05,0x30
"TX","data",3.80076204,8.246e-05,0x30
"TX","data",3.80084884,8.246e-05,0x20
"TX","data",3.80093564,8.246e-05,0x66
"TX","data",3.80102244,8.246e-05,0x63
"TX","data",3.80110924,8.246e-05,0x20
"TX","data",3.80119604,8.246e-05,0x30
"TX","data",3.80128284,8.246e-05,0x30
"TX","data",3.80136964,8.246e-05,0x20
"TX","data",3.80145644,8.246e-05,0x34
"TX","data",3.80154324,8.246e-05,0x63
"TX","data",3.80163004,8.246e-05,0x20
"TX","data",3.80171684,8.246e-05,0x33
"TX","data",3.80180364,8.246e-05,0x32
"TX","data",3.80189044,8.246e-05,0x20
"TX","data",3.80197724,8.246e-05,0x33
"TX","data",3.80206404,8.246e-05,0x32
"TX","data",3.80215084,8.246e-05,0x20
"TX","data",3.80223764,8.246e-05,0x35
"TX","data",3.80232444,8.246e-05,0x34
"TX","data",3.80241124,8.246e-05,0x20
"TX","data",3.80249804,8.246e-05,0x32
"TX","data",3.80258484,8.246e-05,0x64
"TX","data",3.80267164,8.246e-05,0x20
"TX","data",3.80275844,8.246e-05,0x33
"TX","data",3.80284524,8.246e-05,0x33
"TX","data",3.80293204,8.246e-05,0x20
"TX","data",3.80301884,8.246e-05,0x32
"TX","data",3.80310564,8.246e-05,0x30
"TX","data",3.80319244,8.246e-05,0x20
"TX","data",3.80327924,8.246e-05,0x34
"TX","data",3.80336604,8.246e-05,0x63
"TX","data",3.80345284,8.246e-05,0x20
"TX","data",3.80353964,8.246e-05,0x34
"TX","data",3.80362644,8.246e-05,0x35
"TX","data",3.80371324,8.246e-05,0x20
"TX","data",3.80380004,8.246e-05,0x34
"TX","data",3.80388682,8.246e-05,0x34
"TX","data",3.80397364,8.246e-05,0x20
"TX","data",3.80406042,8.246e-05,0x30
"TX","data",3.80414722,8.246e-05,0x61
"TX","data",3.80423402,8.246e-05,0x20
"TX","data",3.80432082,8.246e-05,0x32
"TX","data",3.80440762,8.246e-05,0x30
"TX","data",3.80449442,8.246e-05,0x20
"TX","data",3.80458122,8.246e-05,0x32
"TX","data",3.80466802,8.246e-05,0x30
"TX","data",3.80475482,8.246e-05,0x0D
"TX","data",3.80484162,8.246e-05,0x0A
"TX","data",3.80492842,8.246e-05,0x64
"TX","data",3.80501522,8.246e-05,0x65
"TX","data",3.80510202,8.246e-05,0x73
"TX","data",3.80518882,8.246e-05,0x63
"TX","data",3.80527562,8.246e-05,0x72
"TX","data",3.80536242,8.246e-05,0x69
"TX","data",3.80544922,8.246e-05,0x70
"TX","data",3.80553602,8.246e-05,0x74
"TX","data",3.80562282,8.246e-05,0x6F
"TX","data",3.80570962,8.246e-05,0x72
"TX","data",3.80579642,8.246e-05,0x20
